epoch,acc,val_acc,loss,val_loss
112,0.9948172569274902,0.9962015748023987,0.016668759286403656,0.014175651594996452
113,0.9957475066184998,0.9959689974784851,0.01231082808226347,0.01663949340581894
114,0.9954485297203064,0.9958914518356323,0.015476548112928867,0.016460774466395378
115,0.9951827526092529,0.9946511387825012,0.013846182264387608,0.024477653205394745
116,0.9956810474395752,0.9965891242027283,0.013653519563376904,0.01528435293585062
117,0.9959136247634888,0.9958139657974243,0.011974806897342205,0.01778353564441204
118,0.9962790608406067,0.9958139657974243,0.011846570298075676,0.020221330225467682
119,0.9960464835166931,0.9958914518356323,0.01239404920488596,0.015578615479171276
120,0.9963787198066711,0.9961240291595459,0.01117092277854681,0.016635021194815636
121,0.9950498342514038,0.9955039024353027,0.015492334961891174,0.016359128057956696
122,0.9956145882606506,0.9948837161064148,0.014661726541817188,0.02090420573949814
123,0.9956145882606506,0.9953488111495972,0.013879871927201748,0.0181108545511961
124,0.9962126016616821,0.9958139657974243,0.011366132646799088,0.020140351727604866
125,0.9954485297203064,0.9952713251113892,0.014642423950135708,0.019616272300481796
126,0.9959468245506287,0.9957364201545715,0.013745545409619808,0.017779845744371414
127,0.9966777563095093,0.9950387477874756,0.011475115083158016,0.020893879234790802
128,0.9967774152755737,0.9950387477874756,0.010143558494746685,0.02143978700041771
129,0.9965780973434448,0.9959689974784851,0.011546294204890728,0.01692325994372368
130,0.9963455200195312,0.9956589341163635,0.011418407782912254,0.01753653958439827
131,0.9965780973434448,0.9949612617492676,0.011180584318935871,0.019151989370584488
132,0.9957475066184998,0.9965116381645203,0.013637397438287735,0.013416655361652374
133,0.9960797429084778,0.9941860437393188,0.012721641920506954,0.019132008776068687
134,0.9966777563095093,0.9948837161064148,0.011284089647233486,0.02003287710249424
135,0.9967442154884338,0.9948062300682068,0.011231517419219017,0.020472807809710503
136,0.9960132837295532,0.9958914518356323,0.01351682748645544,0.018245521932840347
137,0.9961462020874023,0.9958139657974243,0.011790134012699127,0.01767362654209137
138,0.9957807064056396,0.9958139657974243,0.01176370121538639,0.015046187676489353
139,0.9962126016616821,0.9959689974784851,0.012629070319235325,0.016144176945090294
140,0.9966777563095093,0.9963566064834595,0.011109425686299801,0.013137186877429485
141,0.9966112971305847,0.9970542788505554,0.010151505470275879,0.011166932061314583
142,0.9967774152755737,0.9961240291595459,0.010727801360189915,0.015660850331187248
143,0.9965780973434448,0.9959689974784851,0.013860173523426056,0.014423825778067112
144,0.9965448379516602,0.996666669845581,0.010402708314359188,0.014322652481496334
145,0.9965116381645203,0.9958139657974243,0.010265644639730453,0.015723519027233124
146,0.9963455200195312,0.9961240291595459,0.011922677978873253,0.0158307533711195
147,0.9963787198066711,0.9963566064834595,0.011432885192334652,0.015106705948710442
148,0.9969435334205627,0.9956589341163635,0.009114525280892849,0.019011398777365685
149,0.9965780973434448,0.9953488111495972,0.01072359923273325,0.0202682726085186
150,0.9956478476524353,0.9955813884735107,0.013438490219414234,0.019160205498337746
