epoch,acc,val_acc,loss,val_loss
96,0.9982146620750427,0.9993199110031128,0.006634722463786602,0.004907308146357536
97,0.997449517250061,0.9991498589515686,0.009894984774291515,0.004206191282719374
98,0.9972673654556274,0.9993199110031128,0.009687702171504498,0.0029336963780224323
99,0.997449517250061,0.9969395399093628,0.008503816090524197,0.023000825196504593
100,0.9975224137306213,0.9991498589515686,0.009684214368462563,0.0037789286579936743
101,0.9979231953620911,0.9986398220062256,0.007452377118170261,0.005967151839286089
102,0.9978502988815308,0.9993199110031128,0.0069688837975263596,0.003325279103592038
103,0.9976681470870972,0.9992349147796631,0.007638976443558931,0.003997180610895157
104,0.9980689287185669,0.998809814453125,0.007297936826944351,0.0047660632990300655
105,0.9977410435676575,0.9991498589515686,0.008655786514282227,0.003558945143595338
106,0.9975952506065369,0.9986398220062256,0.007589466869831085,0.003607252612709999
107,0.9983239769935608,0.9988948106765747,0.004995714873075485,0.003970016725361347
108,0.9979596138000488,0.9988948106765747,0.007421241141855717,0.004756624810397625
109,0.9981053471565247,0.9994899034500122,0.00637957314029336,0.0026189053896814585
110,0.9973037838935852,0.9990648627281189,0.00829089991748333,0.0039326511323452
111,0.9981053471565247,0.9994049072265625,0.006469259969890118,0.003581353696063161
112,0.9979960918426514,0.9991498589515686,0.007710757665336132,0.002652206225320697
113,0.9983239769935608,0.9994049072265625,0.006070180330425501,0.0022336093243211508
114,0.9976681470870972,0.9994049072265625,0.007753228303045034,0.0025200885720551014
115,0.9977045655250549,0.9994049072265625,0.008453416638076305,0.0033779703080654144
116,0.9982511401176453,0.9990648627281189,0.005858925171196461,0.0034730241168290377
117,0.9981418251991272,0.9991498589515686,0.007314043585211039,0.00333513249643147
118,0.9982511401176453,0.9995749592781067,0.005687670316547155,0.0017856686608865857
119,0.9979960918426514,0.9995749592781067,0.0067643532529473305,0.0018898395355790854
120,0.9988340735435486,0.9995749592781067,0.00367768295109272,0.002309327246621251
121,0.9980325102806091,0.9989798665046692,0.007559543009847403,0.005332558415830135
122,0.9982511401176453,0.9995749592781067,0.005611278582364321,0.0027367130387574434
123,0.9980689287185669,0.9988948106765747,0.008305343799293041,0.006123167462646961
124,0.9981418251991272,0.998809814453125,0.006362580694258213,0.007819246500730515
125,0.9981418251991272,0.9994049072265625,0.005892155226320028,0.00225116778165102
126,0.9983968734741211,0.9994049072265625,0.005542688071727753,0.003382553579285741
127,0.9976317286491394,0.9991498589515686,0.008604049682617188,0.0033062954898923635
128,0.9979960918426514,0.9994049072265625,0.007016666699200869,0.002419139491394162
129,0.9979231953620911,0.9994899034500122,0.0075260186567902565,0.0035618357360363007
130,0.9982511401176453,0.9994899034500122,0.0052171871066093445,0.003814399242401123
131,0.9983968734741211,0.9995749592781067,0.0056540472432971,0.0032669161446392536
132,0.9983603954315186,0.9989798665046692,0.006014175713062286,0.004669750574976206
133,0.9979960918426514,0.9995749592781067,0.007160422392189503,0.0031266803853213787
134,0.998287558555603,0.9994899034500122,0.006342672277241945,0.0032368318643420935
135,0.9983239769935608,0.9996599555015564,0.006742334458976984,0.002405832288786769
136,0.9982146620750427,0.9986398220062256,0.00626604026183486,0.005932483822107315
137,0.9980325102806091,0.9994049072265625,0.006822969764471054,0.0033119209110736847
138,0.9977045655250549,0.9993199110031128,0.007203926797956228,0.003479308681562543
139,0.9985061287879944,0.9993199110031128,0.005421001929789782,0.0036952034570276737
140,0.9989069700241089,0.9992349147796631,0.0036430200561881065,0.003946718294173479
141,0.9983239769935608,0.9994899034500122,0.005428981501609087,0.0025975308381021023
142,0.998287558555603,0.9991498589515686,0.006843305192887783,0.003625985700637102
143,0.9981418251991272,0.9998299479484558,0.005869817920029163,0.0023059574887156487
144,0.9987247586250305,0.9994049072265625,0.00483377929776907,0.002514112973585725
145,0.9978867769241333,0.9996599555015564,0.006795493420213461,0.0018693015445023775
146,0.9981418251991272,0.9992349147796631,0.00620860094204545,0.003730463795363903
147,0.9987976551055908,0.9995749592781067,0.0038047342095524073,0.0030581613536924124
148,0.9988704919815063,0.9993199110031128,0.0035474018659442663,0.002790177473798394
149,0.9983603954315186,0.9993199110031128,0.00631286296993494,0.00350398663431406
150,0.9985426068305969,0.9991498589515686,0.005821134429425001,0.003039266914129257
